 years months days precipitation
20605 2016 5 31 0.0
20606 2016 6 1 0.0
20607 2016 6 2 8.6
20608 2016 6 3 4.2
20609 2016 6 4 0.0
20610 2016 6 5 28.7
20611 2016 6 6 1.0
20612 2016 6 7 0.5
20613 2016 6 8 0.4
20614 2016 6 9 28.4
20615 2016 6 10 4.5
20616 2016 6 11 0.0
20617 2016 6 12 31.2
20618 2016 6 13 0.0
20619 2016 6 14 0.8
20620 2016 6 15 22.2
20621 2016 6 16 2.7
20622 2016 6 17 0.0
20623 2016 6 18 5.9
20624 2016 6 19 0.4
20625 2016 6 20 0.3
20626 2016 6 21 0.0
20627 2016 6 22 0.0
20628 2016 6 23 0.0
20629 2016 6 24 0.0
20630 2016 6 25 0.0
20631 2016 6 26 0.0
20632 2016 6 27 0.0
20633 2016 6 28 0.0
20634 2016 6 29 10.4
20635 2016 6 30 0.0
20636 2016 7 1 5.1
20637 2016 7 2 0.0
20638 2016 7 3 9.2
20639 2016 7 4 0.0
20640 2016 7 5 0.0
20641 2016 7 6 0.8
20642 2016 7 7 20.0
20643 2016 7 8 0.0
20644 2016 7 9 27.8
20645 2016 7 10 0.6
20646 2016 7 11 0.0
20647 2016 7 12 0.0
20648 2016 7 13 0.0
20649 2016 7 14 0.0
20650 2016 7 15 0.0
20651 2016 7 16 0.9
20652 2016 7 17 0.0
20653 2016 7 18 0.0
20654 2016 7 19 0.0
20655 2016 7 20 0.0
20656 2016 7 21 0.0
20657 2016 7 22 0.1
20658 2016 7 23 1.3
20659 2016 7 24 0.3
20660 2016 7 25 12.2
20661 2016 7 26 2.6
20662 2016 7 27 1.8
20663 2016 7 28 4.1
20664 2016 7 29 0.0
20665 2016 7 30 1.3
20666 2016 7 31 1.0
20667 2016 8 1 0.0
20668 2016 8 2 0.1
20669 2016 8 3 0.0
20670 2016 8 4 0.0
20671 2016 8 5 0.0
20672 2016 8 6 0.0
20673 2016 8 7 0.1
20674 2016 8 8 1.7
20675 2016 8 9 0.1
20676 2016 8 10 0.0
20677 2016 8 11 0.0
20678 2016 8 12 0.0
20679 2016 8 13 0.2
20680 2016 8 14 0.0
20681 2016 8 15 0.0
20682 2016 8 16 0.0
20683 2016 8 17 0.0
20684 2016 8 18 0.0
20685 2016 8 19 1.2
20686 2016 8 20 17.3
20687 2016 8 21 0.0
20688 2016 8 22 0.0
20689 2016 8 23 0.0
20690 2016 8 24 1.8
20691 2016 8 25 0.0
20692 2016 8 26 0.0
20693 2016 8 27 0.0
20694 2016 8 28 0.0
20695 2016 8 29 0.9
20696 2016 8 30 9.1
20697 2016 8 31 0.0
20698 2016 9 1 1.7
20699 2016 9 2 0.3
20700 2016 9 3 7.8
20701 2016 9 4 0.8
20702 2016 9 5 0.9
20703 2016 9 6 0.0
20704 2016 9 7 0.6
20705 2016 9 8 0.0
20706 2016 9 9 0.0
20707 2016 9 10 58.2
20708 2016 9 11 27.6
20709 2016 9 12 0.0
20710 2016 9 13 0.7
20711 2016 9 14 1.7
20712 2016 9 15 0.0
20713 2016 9 16 4.5
20714 2016 9 17 3.6
20715 2016 9 18 0.7
20716 2016 9 19 5.9
20717 2016 9 20 5.6
20718 2016 9 21 0.0
20719 2016 9 22 0.0
20720 2016 9 23 4.9
20721 2016 9 24 11.5
20722 2016 9 25 96.0
20723 2016 9 26 34.3
20724 2016 9 27 6.2
20725 2016 9 28 1.5
20726 2016 9 29 0.0
20727 2016 9 30 0.3
20728 2016 10 1 61.8
20729 2016 10 2 39.2
20730 2016 10 3 0.0
20731 2016 10 4 2.4
20732 2016 10 5 0.0
20733 2016 10 6 0.0
20734 2016 10 7 6.0
20735 2016 10 8 0.0
20736 2016 10 9 65.6
20737 2016 10 10 0.0
20738 2016 10 11 2.5
20739 2016 10 12 1.5
20740 2016 10 13 0.0
20741 2016 10 14 0.0
20742 2016 10 15 34.0
20743 2016 10 16 3.8
20744 2016 10 17 0.0
20745 2016 10 18 0.0
20746 2016 10 19 0.0
20747 2016 10 20 0.0
20748 2016 10 21 17.1
20749 2016 10 22 1.2
20750 2016 10 23 0.0
20751 2016 10 24 0.0
20752 2016 10 25 0.0
20753 2016 10 26 0.0
20754 2016 10 27 4.1
20755 2016 10 28 0.0
20756 2016 10 29 0.0
20757 2016 10 30 0.0
20758 2016 10 31 0.0
20759 2016 11 1 13.0
20760 2016 11 2 0.0
20761 2016 11 3 42.6
20762 2016 11 4 15.3
20763 2016 11 5 0.0
20764 2016 11 6 0.0
20765 2016 11 7 0.0
20766 2016 11 8 11.7
20767 2016 11 9 0.0
20768 2016 11 10 0.0
20769 2016 11 11 0.0
20770 2016 11 12 0.0
20771 2016 11 13 0.0
20772 2016 11 14 0.0
20773 2016 11 15 0.0
20774 2016 11 16 0.0
20775 2016 11 17 0.0
20776 2016 11 18 0.0
20777 2016 11 19 0.0
20778 2016 11 20 0.0
20779 2016 11 21 3.7
20780 2016 11 22 5.0
20781 2016 11 23 14.2
20782 2016 11 24 4.6
20783 2016 11 25 0.0
20784 2016 11 26 2.4
20785 2016 11 27 3.0
20786 2016 11 28 0.0
20787 2016 11 29 0.0
20788 2016 11 30 0.1
20789 2016 12 1 0.0
20790 2016 12 2 9.4
20791 2016 12 3 0.0
20792 2016 12 4 0.0
20793 2016 12 5 0.0
20794 2016 12 6 0.0
20795 2016 12 7 0.0
20796 2016 12 8 0.0
20797 2016 12 9 0.0
20798 2016 12 10 0.0
20799 2016 12 11 0.0
20800 2016 12 12 0.1
20801 2016 12 13 0.0
20802 2016 12 14 6.6
20803 2016 12 15 0.0
20804 2016 12 16 0.0
20805 2016 12 17 7.8
20806 2016 12 18 0.0
20807 2016 12 19 0.0
20808 2016 12 20 19.7
20809 2016 12 21 0.0
20810 2016 12 22 0.0
20811 2016 12 23 0.0
20812 2016 12 24 0.0
20813 2016 12 25 0.0
20814 2016 12 26 0.0
20815 2016 12 27 0.0
20816 2016 12 28 0.0
20817 2016 12 29 0.0
20818 2016 12 30 0.0
20819 2016 12 31 0.0
20820 2017 1 1 0.0
20821 2017 1 2 0.0
20822 2017 1 3 0.0
20823 2017 1 4 0.0
20824 2017 1 5 0.0
20825 2017 1 6 0.0
20826 2017 1 7 0.0
20827 2017 1 8 0.0
20828 2017 1 9 0.0
20829 2017 1 10 0.0
20830 2017 1 11 0.0
20831 2017 1 12 0.0
20832 2017 1 13 0.0
20833 2017 1 14 0.0
20834 2017 1 15 0.0
20835 2017 1 16 0.0
20836 2017 1 17 0.0
20837 2017 1 18 0.0
20838 2017 1 19 0.0
20839 2017 1 20 0.0
20840 2017 1 21 10.4
20841 2017 1 22 18.6
20842 2017 1 23 0.0
20843 2017 1 24 0.0
20844 2017 1 25 0.0
20845 2017 1 26 0.0
20846 2017 1 27 0.0
20847 2017 1 28 0.0
20848 2017 1 29 0.0
20849 2017 1 30 16.6
20850 2017 1 31 4.9
20851 2017 2 1 0.0
20852 2017 2 2 0.0
20853 2017 2 3 0.0
20854 2017 2 4 0.0
20855 2017 2 5 0.0
20856 2017 2 6 0.0
20857 2017 2 7 0.0
20858 2017 2 8 0.0
20859 2017 2 9 4.5
20860 2017 2 10 0.0
20861 2017 2 11 0.0
20862 2017 2 12 0.0
20863 2017 2 13 4.0
20864 2017 2 14 0.0
20865 2017 2 15 0.0
20866 2017 2 16 0.0
20867 2017 2 17 0.0
20868 2017 2 18 0.0
20869 2017 2 19 0.0
20870 2017 2 20 0.0
20871 2017 2 21 0.0
20872 2017 2 22 0.0
20873 2017 2 23 0.0
20874 2017 2 24 11.3
20875 2017 2 25 0.0
20876 2017 2 26 0.6
20877 2017 2 27 0.0
20878 2017 2 28 0.0
20879 2017 3 1 0.0
20880 2017 3 2 0.0
20881 2017 3 3 0.0
20882 2017 3 4 3.1
20883 2017 3 5 0.0
20884 2017 3 6 11.0
20885 2017 3 7 0.0
20886 2017 3 8 0.0
20887 2017 3 9 12.9
20888 2017 3 10 0.0
20889 2017 3 11 21.3
20890 2017 3 12 0.0
20891 2017 3 13 0.0
20892 2017 3 14 0.0
20893 2017 3 15 0.0
20894 2017 3 16 0.0
20895 2017 3 17 0.0
20896 2017 3 18 0.0
20897 2017 3 19 0.0
20898 2017 3 20 0.7
20899 2017 3 21 0.0
20900 2017 3 22 0.0
20901 2017 3 23 7.6
20902 2017 3 24 0.0
20903 2017 3 25 0.0
20904 2017 3 26 4.7
20905 2017 3 27 4.1
20906 2017 3 28 0.0
20907 2017 3 29 10.8
20908 2017 3 30 14.9
20909 2017 3 31 0.0
20910 2017 4 1 0.0
20911 2017 4 2 0.0
20912 2017 4 3 31.5
20913 2017 4 4 0.0
20914 2017 4 5 0.0
20915 2017 4 6 0.0
20916 2017 4 7 0.0
20917 2017 4 8 13.0
20918 2017 4 9 46.8
20919 2017 4 10 0.0
20920 2017 4 11 0.0
20921 2017 4 12 36.5
20922 2017 4 13 0.0
20923 2017 4 14 0.0
20924 2017 4 15 44.7
20925 2017 4 16 0.0
20926 2017 4 17 0.0
20927 2017 4 18 1.9
20928 2017 4 19 0.0
20929 2017 4 20 65.4
20930 2017 4 21 0.0
20931 2017 4 22 0.0
20932 2017 4 23 0.0
20933 2017 4 24 0.0
20934 2017 4 25 1.4
20935 2017 4 26 0.0
20936 2017 4 27 0.0
20937 2017 4 28 0.0
20938 2017 4 29 0.0
20939 2017 4 30 0.0
20940 2017 5 1 40.5
20941 2017 5 2 0.0
20942 2017 5 3 28.7
20943 2017 5 4 6.8
20944 2017 5 5 0.2
20945 2017 5 6 0.0
20946 2017 5 7 8.5
20947 2017 5 8 0.0
20948 2017 5 9 0.0
20949 2017 5 10 0.0
20950 2017 5 11 0.0
20951 2017 5 12 0.0
20952 2017 5 13 0.0
20953 2017 5 14 10.8
20954 2017 5 15 54.8
20955 2017 5 16 0.4
20956 2017 5 17 0.0
20957 2017 5 18 0.0
20958 2017 5 19 0.0
20959 2017 5 20 10.3
20960 2017 5 21 0.0
20961 2017 5 22 0.0
20962 2017 5 23 0.4
20963 2017 5 24 0.0
20964 2017 5 25 22.2
20965 2017 5 26 24.8
20966 2017 5 27 0.0
20967 2017 5 28 0.0
20968 2017 5 29 0.0
20969 2017 5 30 26.9
20970 2017 5 31 1.1
20971 2017 6 1 0.0
20972 2017 6 2 0.2
20973 2017 6 3 11.3
20974 2017 6 4 4.2
20975 2017 6 5 0.4
20976 2017 6 6 3.6
20977 2017 6 7 0.3
20978 2017 6 8 0.3
20979 2017 6 9 13.4
20980 2017 6 10 1.2
20981 2017 6 11 0.0
20982 2017 6 12 27.6
20983 2017 6 13 0.0
20984 2017 6 14 7.5
20985 2017 6 15 0.2
20986 2017 6 16 56.6
20987 2017 6 17 0.0
20988 2017 6 18 1.8
20989 2017 6 19 1.0
20990 2017 6 20 6.5
20991 2017 6 21 7.7
20992 2017 6 22 0.0
20993 2017 6 23 57.0
20994 2017 6 24 3.0
20995 2017 6 25 29.0
20996 2017 6 26 1.9
20997 2017 6 27 13.5
20998 2017 6 28 4.5
20999 2017 6 29 5.1
21000 2017 6 30 0.8
21001 2017 7 1 8.7
21002 2017 7 2 0.0
21003 2017 7 3 0.0
21004 2017 7 4 14.1
21005 2017 7 5 10.2
21006 2017 7 6 56.8
21007 2017 7 7 0.0
21008 2017 7 8 0.3
21009 2017 7 9 0.0
21010 2017 7 10 0.0
21011 2017 7 11 0.0
21012 2017 7 12 0.0
21013 2017 7 13 0.0
21014 2017 7 14 0.0
21015 2017 7 15 0.0
21016 2017 7 16 18.1
21017 2017 7 17 8.6
21018 2017 7 18 10.6
21019 2017 7 19 0.0
21020 2017 7 20 0.0
21021 2017 7 21 0.0
21022 2017 7 22 87.9
21023 2017 7 23 0.6
21024 2017 7 24 2.2
21025 2017 7 25 12.7
21026 2017 7 26 2.6
21027 2017 7 27 0.0
21028 2017 7 28 0.0
21029 2017 7 29 0.0
21030 2017 7 30 0.0
21031 2017 7 31 0.0
21032 2017 8 1 0.7
21033 2017 8 2 12.2
21034 2017 8 3 8.1
21035 2017 8 4 1.8
21036 2017 8 5 0.8
21037 2017 8 6 0.0
21038 2017 8 7 0.0
21039 2017 8 8 0.0
21040 2017 8 9 0.0
21041 2017 8 10 0.0
21042 2017 8 11 0.0
21043 2017 8 12 0.0
21044 2017 8 13 0.0
21045 2017 8 14 0.4
21046 2017 8 15 0.0
21047 2017 8 16 4.6
21048 2017 8 17 0.0
21049 2017 8 18 0.0
21050 2017 8 19 0.0
21051 2017 8 20 0.0
21052 2017 8 21 0.2
21053 2017 8 22 0.0
21054 2017 8 23 1.3
21055 2017 8 24 9.0
21056 2017 8 25 27.0
21057 2017 8 26 0.1
21058 2017 8 27 0.0
21059 2017 8 28 0.0
21060 2017 8 29 0.0
21061 2017 8 30 1.0
21062 2017 8 31 3.3
21063 2017 9 1 0.0
21064 2017 9 2 2.5
21065 2017 9 3 0.0
21066 2017 9 4 0.0
21067 2017 9 5 5.5
21068 2017 9 6 2.5
21069 2017 9 7 78.6
21070 2017 9 8 0.0
21071 2017 9 9 0.0
21072 2017 9 10 2.0
21073 2017 9 11 7.8
21074 2017 9 12 0.0
21075 2017 9 13 0.0
21076 2017 9 14 0.0
21077 2017 9 15 0.0
21078 2017 9 16 0.2
21079 2017 9 17 0.0
21080 2017 9 18 1.6
21081 2017 9 19 0.0
21082 2017 9 20 1.1
21083 2017 9 21 0.0
21084 2017 9 22 0.0
21085 2017 9 23 0.1
21086 2017 9 24 11.2
21087 2017 9 25 0.0
21088 2017 9 26 30.8
21089 2017 9 27 0.0
21090 2017 9 28 10.2
21091 2017 9 29 7.7
21092 2017 9 30 0.0
21093 2017 10 1 0.0
21094 2017 10 2 1.5
21095 2017 10 3 0.0
21096 2017 10 4 6.1
21097 2017 10 5 37.7
21098 2017 10 6 0.0
21099 2017 10 7 55.0
21100 2017 10 8 0.0
21101 2017 10 9 0.0
21102 2017 10 10 0.0
21103 2017 10 11 0.0
21104 2017 10 12 12.7
21105 2017 10 13 0.8
21106 2017 10 14 4.0
21107 2017 10 15 15.8
21108 2017 10 16 0.0
21109 2017 10 17 0.0
21110 2017 10 18 0.0
21111 2017 10 19 7.4
21112 2017 10 20 6.2
21113 2017 10 21 1.0
21114 2017 10 22 3.1
21115 2017 10 23 0.0
21116 2017 10 24 9.9
21117 2017 10 25 0.0
21118 2017 10 26 0.0
21119 2017 10 27 6.6
21120 2017 10 28 0.0
21121 2017 10 29 3.3
21122 2017 10 30 0.0
21123 2017 10 31 4.5
21124 2017 11 1 6.2
21125 2017 11 2 0.0
21126 2017 11 3 1.0
21127 2017 11 4 8.5
21128 2017 11 5 0.4
21129 2017 11 6 0.0
21130 2017 11 7 0.0
21131 2017 11 8 5.0
21132 2017 11 9 0.0
21133 2017 11 10 0.0
21134 2017 11 11 4.7
21135 2017 11 12 8.1
21136 2017 11 13 0.0
21137 2017 11 14 0.0
21138 2017 11 15 0.0
21139 2017 11 16 0.0
21140 2017 11 17 0.0
21141 2017 11 18 0.0
21142 2017 11 19 1.9
21143 2017 11 20 9.5
21144 2017 11 21 0.0
21145 2017 11 22 12.5
21146 2017 11 23 4.4
21147 2017 11 24 33.6
21148 2017 11 25 2.7
21149 2017 11 26 0.0
21150 2017 11 27 0.7
21151 2017 11 28 0.0
21152 2017 11 29 0.0
21153 2017 11 30 0.0
21154 2017 12 1 0.0
21155 2017 12 2 0.0
21156 2017 12 3 0.0
21157 2017 12 4 0.0
21158 2017 12 5 0.0
21159 2017 12 6 0.0
21160 2017 12 7 17.2
21161 2017 12 8 0.8
21162 2017 12 9 3.5
21163 2017 12 10 0.0
21164 2017 12 11 0.0
21165 2017 12 12 0.0
21166 2017 12 13 0.0
21167 2017 12 14 0.0
21168 2017 12 15 0.0
21169 2017 12 16 0.0
21170 2017 12 17 0.0
21171 2017 12 18 0.0
21172 2017 12 19 0.0
21173 2017 12 20 0.0
21174 2017 12 21 0.3
21175 2017 12 22 0.0
21176 2017 12 23 0.0
21177 2017 12 24 0.0
21178 2017 12 25 0.0
21179 2017 12 26 0.0
21180 2017 12 27 0.0
21181 2017 12 28 0.0
21182 2017 12 29 0.0
21183 2017 12 30 0.0
21184 2017 12 31 0.0
21185 2018 1 1 0.0
21186 2018 1 2 0.0
21187 2018 1 3 0.0
21188 2018 1 4 0.0
21189 2018 1 5 0.0
21190 2018 1 6 0.0
21191 2018 1 7 0.0
21192 2018 1 8 0.0
21193 2018 1 9 0.08
21194 2018 1 10 0.19
21195 2018 1 11 0.0
21196 2018 1 12 0.0
21197 2018 1 13 0.0
21198 2018 1 14 0.0
21199 2018 1 15 0.0
21200 2018 1 16 0.0
21201 2018 1 17 0.0
21202 2018 1 18 0.0
21203 2018 1 19 0.0
21204 2018 1 20 0.18
21205 2018 1 21 0.0
21206 2018 1 22 0.56
21207 2018 1 23 0.0
21208 2018 1 24 0.0
21209 2018 1 25 9.99
21210 2018 1 26 0.0
21211 2018 1 27 0.0
21212 2018 1 28 0.0
21213 2018 1 29 0.0
21214 2018 1 30 0.0
21215 2018 1 31 0.0
21216 2018 2 1 0.0
21217 2018 2 2 0.0
21218 2018 2 3 0.0
21219 2018 2 4 0.0
21220 2018 2 5 0.0
21221 2018 2 6 0.0
21222 2018 2 7 2.72
21223 2018 2 8 0.0
21224 2018 2 9 0.0
21225 2018 2 10 0.0
21226 2018 2 11 0.0
21227 2018 2 12 0.0
21228 2018 2 13 2.37
21229 2018 2 14 0.0
21230 2018 2 15 0.0
21231 2018 2 16 0.0
21232 2018 2 17 0.0
21233 2018 2 18 0.0
21234 2018 2 19 0.0
21235 2018 2 20 16.64
21236 2018 2 21 0.0
21237 2018 2 22 0.0
21238 2018 2 23 0.0
21239 2018 2 24 13.29
21240 2018 2 25 6.33
21241 2018 2 26 10.59
21242 2018 2 27 0.43
21243 2018 2 28 0.0
21244 2018 3 1 0.97
21245 2018 3 2 0.0
21246 2018 3 3 0.0
21247 2018 3 4 5.44
21248 2018 3 5 0.0
21249 2018 3 6 0.0
21250 2018 3 7 0.0
21251 2018 3 8 2.34
21252 2018 3 9 4.41
21253 2018 3 10 5.43
21254 2018 3 11 4.6
21255 2018 3 12 8.95
21256 2018 3 13 0.0
21257 2018 3 14 0.0
21258 2018 3 15 0.0
21259 2018 3 16 3.33
21260 2018 3 17 4.79
21261 2018 3 18 4.01
21262 2018 3 19 0.0
21263 2018 3 20 0.0
21264 2018 3 21 0.0
21265 2018 3 22 9.4
21266 2018 3 23 9.4
21267 2018 3 24 8.94
21268 2018 3 25 5.74
21269 2018 3 26 0.0
21270 2018 3 27 0.0
21271 2018 3 28 0.0
21272 2018 3 29 0.0
21273 2018 3 30 4.93
21274 2018 3 31 0.0
21275 2018 4 1 1.01
21276 2018 4 2 0.0
21277 2018 4 3 0.89
21278 2018 4 4 0.98
21279 2018 4 5 4.93
21280 2018 4 6 4.56
21281 2018 4 7 0.32
21282 2018 4 8 0.16
21283 2018 4 9 0.0
21284 2018 4 10 7.58
21285 2018 4 11 0.0
21286 2018 4 12 0.0
21287 2018 4 13 0.0
21288 2018 4 14 0.07
21289 2018 4 15 3.94
21290 2018 4 16 2.81
21291 2018 4 17 0.76
21292 2018 4 18 2.5
21293 2018 4 19 4.04
21294 2018 4 20 8.44
21295 2018 4 21 0.74
21296 2018 4 22 0.0
21297 2018 4 23 1.59
21298 2018 4 24 0.0
21299 2018 4 25 0.99
21300 2018 4 26 0.76
21301 2018 4 27 0.0
21302 2018 4 28 4.5
21303 2018 4 29 1.87
21304 2018 4 30 0.0
21305 2018 5 1 0.0
21306 2018 5 2 3.89
21307 2018 5 3 9.49
21308 2018 5 4 1.63
21309 2018 5 5 4.74
21310 2018 5 6 14.65
21311 2018 5 7 0.0
21312 2018 5 8 15.0
21313 2018 5 9 0.0
21314 2018 5 10 16.71
21315 2018 5 11 38.66
21316 2018 5 12 10.26
21317 2018 5 13 20.8
21318 2018 5 14 0.0
21319 2018 5 15 0.0
21320 2018 5 16 6.71
21321 2018 5 17 19.79
21322 2018 5 18 0.0
21323 2018 5 19 0.82
21324 2018 5 20 0.0
21325 2018 5 21 0.89
21326 2018 5 22 0.24
21327 2018 5 23 1.5
21328 2018 5 24 0.0
21329 2018 5 25 8.41
21330 2018 5 26 0.0
21331 2018 5 27 0.33
21332 2018 5 28 0.68
21333 2018 5 29 6.59
21334 2018 5 30 1.61
21335 2018 5 31 0.54
21336 2018 6 1 0.0
21337 2018 6 2 7.75
21338 2018 6 3 4.65
21339 2018 6 4 0.23
21340 2018 6 5 0.0
21341 2018 6 6 24.69
21342 2018 6 7 0.0
21343 2018 6 8 0.59
21344 2018 6 9 44.4
21345 2018 6 10 0.0
21346 2018 6 11 0.74
21347 2018 6 12 0.0
21348 2018 6 13 0.0
21349 2018 6 14 0.0
21350 2018 6 15 29.97
21351 2018 6 16 7.82
21352 2018 6 17 7.44
21353 2018 6 18 11.13
21354 2018 6 19 10.9
21355 2018 6 20 2.46
21356 2018 6 21 0.0
21357 2018 6 22 0.0
21358 2018 6 23 0.0
21359 2018 6 24 0.0
21360 2018 6 25 0.0
21361 2018 6 26 0.0
21362 2018 6 27 0.0
21363 2018 6 28 17.28
21364 2018 6 29 7.48
21365 2018 6 30 17.41
21366 2018 7 1 0.0
21367 2018 7 2 0.0
21368 2018 7 3 0.0
21369 2018 7 4 0.0
21370 2018 7 5 26.94
21371 2018 7 6 0.0
21372 2018 7 7 0.0
21373 2018 7 8 23.02
21374 2018 7 9 0.0
21375 2018 7 10 14.87
21376 2018 7 11 3.41
21377 2018 7 12 4.07
21378 2018 7 13 10.53
21379 2018 7 14 12.54
21380 2018 7 15 0.0
21381 2018 7 16 9.11
21382 2018 7 17 1.84
21383 2018 7 18 0.0
21384 2018 7 19 0.0
21385 2018 7 20 0.0
21386 2018 7 21 0.0
21387 2018 7 22 0.0
21388 2018 7 23 0.0
21389 2018 7 24 0.0
21390 2018 7 25 0.0
21391 2018 7 26 0.0
21392 2018 7 27 0.0
21393 2018 7 28 0.0
21394 2018 7 29 0.0
21395 2018 7 30 0.0
21396 2018 7 31 0.0
21397 2018 8 1 0.0
21398 2018 8 2 0.0
21399 2018 8 3 0.0
21400 2018 8 4 0.0
21401 2018 8 5 0.0
21402 2018 8 6 0.0
21403 2018 8 7 0.0
21404 2018 8 8 0.0
21405 2018 8 9 0.0
21406 2018 8 10 0.0
21407 2018 8 11 0.0
21408 2018 8 12 0.0
21409 2018 8 13 12.47
21410 2018 8 14 0.0
21411 2018 8 15 0.0
21412 2018 8 16 0.38
21413 2018 8 17 1.46
21414 2018 8 18 2.1
21415 2018 8 19 3.75
21416 2018 8 20 8.91
21417 2018 8 21 9.54
21418 2018 8 22 1.61
21419 2018 8 23 0.0
21420 2018 8 24 8.31
21421 2018 8 25 0.0
21422 2018 8 26 0.0
21423 2018 8 27 0.0
21424 2018 8 28 0.0
21425 2018 8 29 0.0
21426 2018 8 30 0.0
21427 2018 8 31 0.0
21428 2018 9 1 0.0
21429 2018 9 2 0.0
21430 2018 9 3 0.0
21431 2018 9 4 18.6
21432 2018 9 5 3.93
21433 2018 9 6 0.72
21434 2018 9 7 7.47
21435 2018 9 8 15.62
21436 2018 9 9 2.32
21437 2018 9 10 5.62
21438 2018 9 11 8.26
21439 2018 9 12 27.77
21440 2018 9 13 14.39
21441 2018 9 14 13.86
21442 2018 9 15 13.97
21443 2018 9 16 7.47
21444 2018 9 17 0.0
21445 2018 9 18 15.31
21446 2018 9 19 0.46
21447 2018 9 20 4.88
21448 2018 9 21 5.62
21449 2018 9 22 10.17
21450 2018 9 23 17.73
21451 2018 9 24 0.48
21452 2018 9 25 7.71
21453 2018 9 26 9.15
21454 2018 9 27 12.07
21455 2018 9 28 0.36
21456 2018 9 29 15.17
21457 2018 9 30 0.0
21458 2018 10 1 24.37
21459 2018 10 2 0.0
21460 2018 10 3 23.56
21461 2018 10 4 15.23
21462 2018 10 5 8.25
21463 2018 10 6 0.0
21464 2018 10 7 0.82
21465 2018 10 8 19.93
21466 2018 10 9 1.71
21467 2018 10 10 9.96
21468 2018 10 11 10.24
21469 2018 10 12 15.69
21470 2018 10 13 0.0
21471 2018 10 14 5.21
21472 2018 10 15 10.65
21473 2018 10 16 19.0
21474 2018 10 17 0.0
21475 2018 10 18 9.5
21476 2018 10 19 2.61
21477 2018 10 20 0.0
21478 2018 10 21 0.0
21479 2018 10 22 8.72
21480 2018 10 23 0.47
21481 2018 10 24 13.08
21482 2018 10 25 0.61
21483 2018 10 26 0.0
21484 2018 10 27 9.33
21485 2018 10 28 1.46
21486 2018 10 29 5.78
21487 2018 10 30 0.0
21488 2018 10 31 2.58
21489 2018 11 1 6.94
21490 2018 11 2 6.02
21491 2018 11 3 0.0
21492 2018 11 4 3.04
21493 2018 11 5 6.51
21494 2018 11 6 11.7
21495 2018 11 7 0.15
21496 2018 11 8 0.0
21497 2018 11 9 0.0
21498 2018 11 10 0.0
21499 2018 11 11 3.26
21500 2018 11 12 2.3
21501 2018 11 13 0.77
21502 2018 11 14 0.64
21503 2018 11 15 4.24
21504 2018 11 16 0.0
21505 2018 11 17 2.69
21506 2018 11 18 2.41
21507 2018 11 19 8.38
21508 2018 11 20 2.08
21509 2018 11 21 0.0
21510 2018 11 22 0.54
21511 2018 11 23 0.0
21512 2018 11 24 0.0
21513 2018 11 25 0.0
21514 2018 11 26 2.1
21515 2018 11 27 2.1
21516 2018 11 28 4.01
21517 2018 11 29 0.0
21518 2018 11 30 0.79
21519 2018 12 1 0.0
21520 2018 12 2 4.49
21521 2018 12 3 0.0
21522 2018 12 4 0.0
21523 2018 12 5 0.0
21524 2018 12 6 0.0
21525 2018 12 7 0.0
21526 2018 12 8 0.0
21527 2018 12 9 0.0
21528 2018 12 10 0.0
21529 2018 12 11 0.0
21530 2018 12 12 8.14
21531 2018 12 13 0.0
21532 2018 12 14 0.0
21533 2018 12 15 0.0
21534 2018 12 16 0.0
21535 2018 12 17 0.0
21536 2018 12 18 5.41
21537 2018 12 19 0.0
21538 2018 12 20 0.0
21539 2018 12 21 0.11
21540 2018 12 22 1.42
21541 2018 12 23 0.73
21542 2018 12 24 0.06
21543 2018 12 25 0.04
21544 2018 12 26 0.0
21545 2018 12 27 0.0
21546 2018 12 28 0.0
21547 2018 12 29 0.0
21548 2018 12 30 0.0
21549 2018 12 31 0.0
21550 2019 1 1 0.0
21551 2019 1 2 0.0
21552 2019 1 3 0.0
21553 2019 1 4 0.0
21554 2019 1 5 0.0
21555 2019 1 6 0.0
21556 2019 1 7 4.0
21557 2019 1 8 0.0
21558 2019 1 9 0.0
21559 2019 1 10 0.0
21560 2019 1 11 0.0
21561 2019 1 12 0.0
21562 2019 1 13 0.0
21563 2019 1 14 0.0
21564 2019 1 15 0.0
21565 2019 1 16 4.63
21566 2019 1 17 3.38
21567 2019 1 18 0.2
21568 2019 1 19 0.0
21569 2019 1 20 4.58
21570 2019 1 21 0.0
21571 2019 1 22 0.0
21572 2019 1 23 0.0
21573 2019 1 24 0.0
21574 2019 1 25 0.0
21575 2019 1 26 0.0
21576 2019 1 27 0.0
21577 2019 1 28 0.11
21578 2019 1 29 0.0
21579 2019 1 30 0.0
21580 2019 1 31 12.16
21581 2019 2 1 5.55
21582 2019 2 2 16.04
21583 2019 2 3 0.63
21584 2019 2 4 9.21
21585 2019 2 5 0.16
21586 2019 2 6 11.13
21587 2019 2 7 0.0
21588 2019 2 8 1.96
21589 2019 2 9 0.0
21590 2019 2 10 0.0
21591 2019 2 11 0.0
21592 2019 2 12 0.0
21593 2019 2 13 0.0
21594 2019 2 14 0.0
21595 2019 2 15 0.0
21596 2019 2 16 0.0
21597 2019 2 17 0.0
21598 2019 2 18 12.74
21599 2019 2 19 8.93
21600 2019 2 20 0.0
21601 2019 2 21 2.71
21602 2019 2 22 0.92
21603 2019 2 23 0.0
